line_number,timestamp,thread,log_level,class_name,pool_name,log_type,total,active,idle,waiting,connection_wrapper,close_reason,config_key,config_value,raw_log
1551,2026-01-08 20:51:41.202,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,3,3,1,,,,,"2026-01-08 20:51:41.202 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=3, idle=3, waiting=1)"
1552,2026-01-08 20:51:41.203,HikariPool-1 connection adder,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,CONNECTION_NOT_ADDED,6,4,2,2,,,,,"2026-01-08 20:51:41.203 [HikariPool-1 connection adder] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Connection not added, stats (total=6, active=4, idle=2, waiting=2)"
2430,2026-01-08 20:51:49.974,HikariPool-1 housekeeper,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,POOL_STATS,6,0,6,0,,,,,"2026-01-08 20:51:49.974 [HikariPool-1 housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Pool stats (total=6, active=0, idle=6, waiting=0)"
2431,2026-01-08 20:51:49.974,HikariPool-1 housekeeper,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,FILL_POOL,,,,,,,,,"2026-01-08 20:51:49.974 [HikariPool-1 housekeeper] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Fill pool skipped, pool has sufficient level or currently being filled."
2435,2026-01-08 20:52:01.917,SpringApplicationShutdownHook,INFO,com.zaxxer.hikari.HikariDataSource,HikariPool-1,SHUTDOWN_INITIATED,,,,,,,,,2026-01-08 20:52:01.917 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2436,2026-01-08 20:52:01.917,SpringApplicationShutdownHook,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,BEFORE_SHUTDOWN_STATS,6,0,6,0,,,,,"2026-01-08 20:52:01.917 [SpringApplicationShutdownHook] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Before shutdown stats (total=6, active=0, idle=6, waiting=0)"
2437,2026-01-08 20:52:01.918,HikariPool-1 connection closer,DEBUG,com.zaxxer.hikari.pool.PoolBase,HikariPool-1,CONNECTION_CLOSING,,,,,com.p6spy.engine.wrapper.ConnectionWrapper@5b5a89d1,connection evicted,,,2026-01-08 20:52:01.918 [HikariPool-1 connection closer] DEBUG com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Closing connection com.p6spy.engine.wrapper.ConnectionWrapper@5b5a89d1: (connection evicted)
2438,2026-01-08 20:52:01.918,HikariPool-1 connection closer,DEBUG,com.zaxxer.hikari.pool.PoolBase,HikariPool-1,CONNECTION_CLOSING,,,,,com.p6spy.engine.wrapper.ConnectionWrapper@4009fd13,connection evicted,,,2026-01-08 20:52:01.918 [HikariPool-1 connection closer] DEBUG com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Closing connection com.p6spy.engine.wrapper.ConnectionWrapper@4009fd13: (connection evicted)
2439,2026-01-08 20:52:01.919,HikariPool-1 connection closer,DEBUG,com.zaxxer.hikari.pool.PoolBase,HikariPool-1,CONNECTION_CLOSING,,,,,com.p6spy.engine.wrapper.ConnectionWrapper@3f91a66e,connection evicted,,,2026-01-08 20:52:01.919 [HikariPool-1 connection closer] DEBUG com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Closing connection com.p6spy.engine.wrapper.ConnectionWrapper@3f91a66e: (connection evicted)
2440,2026-01-08 20:52:01.919,HikariPool-1 connection closer,DEBUG,com.zaxxer.hikari.pool.PoolBase,HikariPool-1,CONNECTION_CLOSING,,,,,com.p6spy.engine.wrapper.ConnectionWrapper@47b03a0e,connection evicted,,,2026-01-08 20:52:01.919 [HikariPool-1 connection closer] DEBUG com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Closing connection com.p6spy.engine.wrapper.ConnectionWrapper@47b03a0e: (connection evicted)
2441,2026-01-08 20:52:01.920,HikariPool-1 connection closer,DEBUG,com.zaxxer.hikari.pool.PoolBase,HikariPool-1,CONNECTION_CLOSING,,,,,com.p6spy.engine.wrapper.ConnectionWrapper@5cb47604,connection evicted,,,2026-01-08 20:52:01.920 [HikariPool-1 connection closer] DEBUG com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Closing connection com.p6spy.engine.wrapper.ConnectionWrapper@5cb47604: (connection evicted)
2442,2026-01-08 20:52:01.920,HikariPool-1 connection closer,DEBUG,com.zaxxer.hikari.pool.PoolBase,HikariPool-1,CONNECTION_CLOSING,,,,,com.p6spy.engine.wrapper.ConnectionWrapper@6d519503,connection evicted,,,2026-01-08 20:52:01.920 [HikariPool-1 connection closer] DEBUG com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Closing connection com.p6spy.engine.wrapper.ConnectionWrapper@6d519503: (connection evicted)
2443,2026-01-08 20:52:01.921,SpringApplicationShutdownHook,DEBUG,com.zaxxer.hikari.pool.HikariPool,HikariPool-1,AFTER_SHUTDOWN_STATS,0,0,0,0,,,,,"2026-01-08 20:52:01.921 [SpringApplicationShutdownHook] DEBUG com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - After shutdown stats (total=0, active=0, idle=0, waiting=0)"
2444,2026-01-08 20:52:01.923,SpringApplicationShutdownHook,INFO,com.zaxxer.hikari.HikariDataSource,HikariPool-1,SHUTDOWN_COMPLETED,,,,,,,,,2026-01-08 20:52:01.923 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
