개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적,지상층수,지하층수,건물용도명,통로너비,조명시설조도,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,소방시설여부,총게임기수,기존게임업외업종명,제공게임물명,공연장형태구분명,품목명,최초등록시점,지역구분명
3110000,CDFF4220002002000003,2002-07-11,,3,폐업,3,폐업,2007-10-11,,,,,,122-829,서울특별시 은평구 녹번동 79-2번지 ,서울특별시 은평구 은평로 203  (녹번동),,도원 시네마 3관,2007-10-24 15:29,I,59:59.0,,193780.022,455491.2126,영화상영관,영화상영관,,,,,4,,,,,,,,,,,,,,,,,,,,,영화관,,20020711,
3100000,CDFF4220002005000006,2005-11-15,,1,영업/정상,13,영업중,,,,,070-4914-5901,,,서울특별시 노원구 상계동 713,서울특별시 노원구 동일로 1414 (상계동),,롯데시네마 노원(제8관),2025-07-24 9:45,U,06:00.0,,205320.2848,461419.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,CDFF4220002005000005,2005-11-15,,1,영업/정상,13,영업중,,,,,070-4914-5901,,,서울특별시 노원구 상계동 713,서울특별시 노원구 동일로 1414 (상계동),,롯데시네마 노원(제5관),2025-07-24 9:44,U,06:00.0,,205320.2848,461419.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,CDFF4220002005000004,2005-11-15,,1,영업/정상,13,영업중,,,,,070-4914-5901,,,서울특별시 노원구 상계동 713,서울특별시 노원구 동일로 1414 (상계동),,롯데시네마 노원(제4관),2025-07-24 9:43,U,06:00.0,,205320.2848,461419.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,CDFF4220002005000003,2005-11-15,,1,영업/정상,13,영업중,,,,,070-4914-5901,,,서울특별시 노원구 상계동 713,서울특별시 노원구 동일로 1414 (상계동),,롯데시네마 노원(제3관),2025-07-24 9:43,U,06:00.0,,205320.2848,461419.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000,CDFF4220002005000002,2005-11-15,,1,영업/정상,13,영업중,,,,,070-4914-5901,,,서울특별시 노원구 상계동 713,서울특별시 노원구 동일로 1414 (상계동),,롯데시네마 노원(제2관),2025-07-24 9:43,U,06:00.0,,205320.2848,461419.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110000,CDFF4220002006000001,2006-12-28,,3,폐업,3,폐업,2021-08-13,,,,070-7727-5337,,,"서울특별시 은평구 불광동 304-2 파레제페빌딩 , 8층 ","서울특별시 은평구 통일로 830, 8층 (불광동)",3350,메가박스은평제1관,2021-08-17 11:31,U,40:00.0,,193109.4198,457278.8029,영화상영관,영화상영관,12,유흥업소밀집지역,,0,10,2,문화시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20061228,일반상업지역
3110000,CDFF4220002006000002,2006-12-28,,3,폐업,3,폐업,2021-08-13,,,,070-7727-5337,,,"서울특별시 은평구 불광동 304-2 파레제페빌딩 , 8층 ","서울특별시 은평구 통일로 830, 8층 (불광동)",3350,메가박스은평제2관,2021-08-17 11:31,U,40:00.0,,193109.4198,457278.8029,영화상영관,영화상영관,12,유흥업소밀집지역,,0,10,2,문화시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20061228,일반상업지역
3110000,CDFF4220002006000003,2006-12-28,,3,폐업,3,폐업,2021-08-13,,,,070-7727-5337,,122-859,"서울특별시 은평구 불광동 304-2 파레제페빌딩 , 7층 ","서울특별시 은평구 통일로 830, 7층 (불광동)",3350,메가박스은평 3관,2021-08-17 11:31,U,40:00.0,,193109.4198,457278.8029,영화상영관,영화상영관,12,유흥업소밀집지역,,0,10,2,문화시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20061228,일반상업지역
3110000,CDFF4220002006000004,2006-12-28,,3,폐업,3,폐업,2021-08-13,,,,070-7727-5337,,122-859,서울특별시 은평구 불광동 304-2 파레제페빌딩  7층 ,"서울특별시 은평구 통일로 830, 7층 (불광동)",3350,메가박스 은평 4관,2021-08-17 11:31,U,40:00.0,,193109.4198,457278.8029,영화상영관,영화상영관,12,유흥업소밀집지역,,0,10,2,문화시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20061228,일반상업지역
3110000,CDFF4220002006000005,2006-12-28,,3,폐업,3,폐업,2021-08-13,,,,070-7727-5337,,122-859,서울특별시 은평구 불광동 304-2 파레제페빌딩 6층 ,"서울특별시 은평구 통일로 830, 6층 (불광동)",3350,메가박스 은평 5관,2021-08-17 11:32,U,40:00.0,,193109.4198,457278.8029,영화상영관,영화상영관,12,유흥업소밀집지역,,0,10,2,문화시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20061228,일반상업지역
3110000,CDFF4220002006000006,2006-12-28,,3,폐업,3,폐업,2021-08-13,,,,070-7727-5337,,122-859,서울특별시 은평구 불광동 304-2 파레제페빌딩 6층 ,"서울특별시 은평구 통일로 830, 6층 (불광동)",3350,메가박스 은평 6관,2021-08-17 11:32,U,40:00.0,,193109.4198,457278.8029,영화상영관,영화상영관,12,유흥업소밀집지역,,0,10,2,문화시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20061228,일반상업지역
3110000,CDFF4220002003000001,2003-10-30,,1,영업/정상,13,영업중,,,,,,,122-829,서울특별시 은평구 녹번동 85-4번지 ,서울특별시 은평구 녹번로 16  (녹번동),,이동상영관,2003-10-30 13:26,I,59:59.0,,193604.7092,455734.9023,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20031030,
3110000,CDFF4220002005000011,2005-06-23,,1,영업/정상,13,영업중,,,,,23507053,,,서울특별시 은평구 대조동 240번지 팜스퀘어 ,"서울특별시 은평구 불광로 20, 13층 (대조동, 팜스퀘어)",3397,CGV불광제3관,2020-01-23 9:35,U,40:00.0,,193661.7324,456379.1939,영화상영관,영화상영관,24,기타,,,16,8,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050623,일반상업지역
3110000,CDFF4220002005000013,2005-06-23,,1,영업/정상,13,영업중,,,,,23507053,,,서울특별시 은평구 대조동 240번지 팜스퀘어 ,"서울특별시 은평구 불광로 20, 13층 (대조동, 팜스퀘어)",3397,CGV불광제5관,2020-01-23 9:35,U,40:00.0,,193661.7324,456379.1939,영화상영관,영화상영관,24,기타,,,16,8,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050623,상업지역
3110000,CDFF4220002005000015,2005-06-23,,1,영업/정상,13,영업중,,,,,23507053,,,서울특별시 은평구 대조동 240번지 팜스퀘어 ,"서울특별시 은평구 불광로 20, 13층 (대조동, 팜스퀘어)",3397,CGV불광제8관,2020-01-23 9:44,U,40:00.0,,193661.7324,456379.1939,영화상영관,영화상영관,24,기타,,,16,8,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050623,상업지역
3110000,CDFF4220002005000016,2005-06-23,,1,영업/정상,13,영업중,,,,,23507053,,,서울특별시 은평구 대조동 240번지 팜스퀘어 ,"서울특별시 은평구 불광로 20, 13층 (대조동, 팜스퀘어)",3397,CGV불광제9관,2020-01-23 9:45,U,40:00.0,,193661.7324,456379.1939,영화상영관,영화상영관,24,기타,,,16,8,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050623,상업지역
3220000,CDFF4220001995000001,1995-02-15,,1,영업/정상,13,영업중,,,,,,,135-811,서울특별시 강남구 논현동 4-15번지 ,서울특별시 강남구 도산대로 128  (논현동),,씨네마강남 대관,2003-02-08 13:54,I,59:59.0,,201924.4852,446086.6929,영화상영관,영화상영관,,,,0,,,,,,,,,,,,,,,,,,,,,,,,19950215,
3110000,CDFF4220002005000014,2005-06-23,,1,영업/정상,13,영업중,,,,,23507053,,,서울특별시 은평구 대조동 240 팜스퀘어,"서울특별시 은평구 불광로 20, 13층 (대조동, 팜스퀘어)",3397,CGV불광제6관,2025-03-25 16:53,U,07:00.0,,193661.7324,456379.1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110000,CDFF4220002005000012,2005-06-23,,1,영업/정상,13,영업중,,,,,23509000,,,서울특별시 은평구 대조동 240 팜스퀘어,"서울특별시 은평구 불광로 20, 13층 (대조동, 팜스퀘어)",3397,CGV불광제4관,2025-03-25 16:56,U,07:00.0,,193661.7324,456379.1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110000,CDFF4220002005000017,2005-06-23,,1,영업/정상,13,영업중,,,,,23507053,,,서울특별시 은평구 대조동 240번지 팜스퀘어 ,"서울특별시 은평구 불광로 20, 13층 (대조동, 팜스퀘어)",3397,CGV불광제1관,2020-01-23 9:48,U,40:00.0,,193661.7324,456379.1939,영화상영관,영화상영관,24,기타,,,16,8,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050623,상업지역
3110000,CDFF4220002016000001,2016-11-30,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 진관동 63,서울특별시 은평구 통일로 1050 (진관동),3306,롯데시네마 은평 2관,2025-07-25 9:37,U,07:00.0,,192694.9237,459461.2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110000,CDFF4220002016000002,2016-11-30,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 진관동 63,서울특별시 은평구 통일로 1050 (진관동),3306,롯데시네마 은평 3관,2025-07-25 9:38,U,07:00.0,,192694.9237,459461.2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110000,CDFF4220002005000018,2005-06-23,,1,영업/정상,13,영업중,,,,,23507053,,,서울특별시 은평구 대조동 240번지 팜스퀘어 ,"서울특별시 은평구 불광로 20, 13층 (대조동, 팜스퀘어)",3397,CGV불광제2관,2020-01-23 9:46,U,40:00.0,,193661.7324,456379.1939,영화상영관,영화상영관,24,기타,,,16,8,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050623,상업지역
3110000,CDFF4220002005000019,2005-06-23,,1,영업/정상,13,영업중,,,,,23507053,,,서울특별시 은평구 대조동 240번지 팜스퀘어 ,"서울특별시 은평구 불광로 20, 13층 (대조동, 팜스퀘어)",3397,CGV불광제7관,2020-01-23 9:48,U,40:00.0,,193661.7324,456379.1939,영화상영관,영화상영관,24,기타,,,16,8,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20050623,상업지역
3110000,CDFF4220002016000003,2016-11-30,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 진관동 63,서울특별시 은평구 통일로 1050 (진관동),3306,롯데시네마 은평 4관,2025-07-25 9:38,U,07:00.0,,192694.9237,459461.2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110000,CDFF4220002016000005,2016-11-30,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 진관동 63,서울특별시 은평구 통일로 1050 (진관동),3306,롯데시네마 은평 5관,2025-07-25 9:40,U,07:00.0,,192694.9237,459461.2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110000,CDFF4220002016000006,2016-11-30,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 진관동 63,서울특별시 은평구 통일로 1050 (진관동),3306,롯데시네마 은평 7관,2025-07-25 9:39,U,07:00.0,,192694.9237,459461.2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110000,CDFF4220002016000007,2016-11-30,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 진관동 63,서울특별시 은평구 통일로 1050 (진관동),3306,롯데시네마 은평 8관,2025-07-25 9:39,U,07:00.0,,192694.9237,459461.2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110000,CDFF4220002016000004,2016-11-30,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 진관동 63,서울특별시 은평구 통일로 1050 (진관동),3306,롯데시네마 은평 6관,2025-07-25 9:39,U,07:00.0,,192694.9237,459461.2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120000,CDFF4220001990000002,1990-12-05,,3,폐업,3,폐업,2001-11-10,,,,,,120-809,서울특별시 서대문구 대현동 101-17번지 25 (5층) ,"서울특별시 서대문구 신촌로 155  (대현동,25 (5층))",,이화예술극장 1관,2003-02-07 11:05,I,59:59.0,,194929.7508,450514.6909,영화상영관,영화상영관,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,19901205,
3120000,CDFF4220002013000008,2013-06-18,,3,폐업,3,폐업,2022-12-03,,,,02-373-2995,,,서울특별시 서대문구 창천동 20-25 ,"서울특별시 서대문구 신촌로 129, 11층 (창천동, 아트레온)",3780,CGV신촌아트레온 8관,2022-12-28 21:32,U,40:00.0,,194649.344,450478.3522,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20130618,
3120000,CDFF4220002013000009,2013-06-18,,3,폐업,3,폐업,2022-12-03,,,,02-373-2995,,,서울특별시 서대문구 창천동 20-25 ,"서울특별시 서대문구 신촌로 129, 11층 (창천동, 아트레온)",3780,CGV신촌아트레온 9관,2022-12-28 21:36,U,40:00.0,,194649.344,450478.3522,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,20130618,
3110000,CDFF4220002016000008,2016-11-30,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 진관동 63,서울특별시 은평구 통일로 1050 (진관동),3306,롯데시네마 은평 1관,2025-07-25 9:31,U,07:00.0,,192694.9237,459461.2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120000,CDFF4220001994000001,1994-02-08,,3,폐업,3,폐업,2005-10-04,,,,,,120-833,서울특별시 서대문구 창천동 29-80번지 (지하1층) 29동 80호,"서울특별시 서대문구 신촌로 113, 29동 80호 (창천동,(지하1층))",,녹색극장1관,2005-10-07 17:13,I,59:59.0,,194493.8017,450414.7249,영화상영관,영화상영관,12,,,,10,2,,,,,,,,,,,,,,,,,,,,영화관,,19940208,
3120000,CDFF4220001996000002,1996-09-25,,3,폐업,3,폐업,2003-09-22,,,,,,120-809,서울특별시 서대문구 대현동 101-7번지 5층 ,"서울특별시 서대문구 신촌역로 10  (대현동,5층)",,영화마당2관,2003-10-10 11:13,I,59:59.0,,194908.9612,450597.7575,영화상영관,영화상영관,,,,,,,,,,,,,,,,,,,,,,,,,,영화관,,19960925,
3120000,CDFF4220001998000001,1998-12-03,,3,폐업,3,폐업,2005-10-04,,,,,,120-833,서울특별시 서대문구 창천동 29-80번지 10층 ,"서울특별시 서대문구 신촌로 113  (창천동,10층)",,녹색극장6관,2005-10-07 17:10,I,59:59.0,,194493.8017,450414.7249,영화상영관,영화상영관,12,,,,10,2,,,,,,,,,,,,,,,,,,,,영화관,,19981203,
3120000,CDFF4220001999000002,1999-06-25,,3,폐업,3,폐업,2005-10-04,,,,,,120-833,서울특별시 서대문구 창천동 29-80번지 9층 ,"서울특별시 서대문구 신촌로 113  (창천동,9층)",,녹색극장5관,2005-10-07 17:11,I,59:59.0,,194493.8017,450414.7249,영화상영관,영화상영관,12,,,,10,2,,,,,,,,,,,,,,,,,,,,영화관,,19990625,
3120000,CDFF4220002001000002,2001-06-25,,3,폐업,3,폐업,2005-10-04,,,,,,120-833,서울특별시 서대문구 창천동 29-80번지 4층 ,"서울특별시 서대문구 신촌로 113  (창천동,4층)",,녹색극장2관,2005-10-07 17:12,I,59:59.0,,194493.8017,450414.7249,영화상영관,영화상영관,12,,,,10,2,,,,,,,,,,,,,,,,,,,,영화관,,20010625,
3120000,CDFF4220002001000003,2001-06-30,,3,폐업,3,폐업,2005-10-04,,,,,,120-833,서울특별시 서대문구 창천동 29-80번지 지하2층 ,"서울특별시 서대문구 신촌로 113  (창천동,지하2층)",,녹색극장7관,2005-10-07 17:13,I,59:59.0,,194493.8017,450414.7249,영화상영관,영화상영관,12,,,,10,2,,,,,,,,,,,,,,,,,,,,영화관,,20010630,
3120000,CDFF4220002001000004,2001-07-09,,3,폐업,3,폐업,2013-02-05,,,,,,,서울특별시 서대문구 미근동 163-0번지 ,서울특별시 서대문구 충정로 76  (미근동),,서대문아트홀,2013-02-18 15:57,I,59:59.0,,196994.9239,451431.1287,영화상영관,영화상영관,,,,,3,,,,,,,,,,,,,,,,,,,,,영화관,,20010709,
3120000,CDFF4220002003000001,2003-08-20,,3,폐업,3,폐업,2013-03-06,,,,364-8900,,120-833,서울특별시 서대문구 창천동 20-25번지 ,서울특별시 서대문구 신촌로 129  (창천동),,아트레온 제1관,2013-03-07 9:51,I,59:59.0,,194649.344,450478.3522,영화상영관,영화상영관,19,유흥업소밀집지역,,,15,4,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20030820,일반상업지역
3120000,CDFF4220002003000002,2003-08-20,,3,폐업,3,폐업,2013-03-06,,,,364-8900,,120-833,서울특별시 서대문구 창천동 20-25번지 ,서울특별시 서대문구 신촌로 129  (창천동),,아트레온 제2관,2013-03-07 9:51,I,59:59.0,,194649.344,450478.3522,영화상영관,영화상영관,19,유흥업소밀집지역,,,15,4,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20030820,일반상업지역
3120000,CDFF4220002003000003,2003-08-20,,3,폐업,3,폐업,2013-03-06,,,,364-8900,,120-833,서울특별시 서대문구 창천동 20-25번지 ,서울특별시 서대문구 신촌로 129  (창천동),,아트레온 제3관,2013-03-07 9:52,I,59:59.0,,194649.344,450478.3522,영화상영관,영화상영관,19,유흥업소밀집지역,,,15,4,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20030820,일반상업지역
3120000,CDFF4220002003000004,2003-08-20,,3,폐업,3,폐업,2013-03-06,,,,02-364-8900,,120-833,서울특별시 서대문구 창천동 20-25번지 ,서울특별시 서대문구 신촌로 129  (창천동),,아트레온 제4관,2013-03-07 9:52,I,59:59.0,,194649.344,450478.3522,영화상영관,영화상영관,19,유흥업소밀집지역,,,15,4,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20030820,일반상업지역
3120000,CDFF4220002003000005,2003-08-20,,3,폐업,3,폐업,2013-03-06,,,,02-364-8900,,120-833,서울특별시 서대문구 창천동 20-25번지 ,서울특별시 서대문구 신촌로 129  (창천동),,아트레온 제5관,2013-03-07 9:56,I,59:59.0,,194649.344,450478.3522,영화상영관,영화상영관,19,유흥업소밀집지역,,,15,4,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20030820,일반상업지역
3120000,CDFF4220002003000006,2003-08-20,,3,폐업,3,폐업,2013-03-06,,,,02-364-8900,,120-833,서울특별시 서대문구 창천동 20-25번지 ,서울특별시 서대문구 신촌로 129  (창천동),,아트레온 제6관,2013-03-07 9:56,I,59:59.0,,194649.344,450478.3522,영화상영관,영화상영관,19,유흥업소밀집지역,,,15,4,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20030820,일반상업지역
3120000,CDFF4220002003000007,2003-08-20,,3,폐업,3,폐업,2013-03-06,,,,02-364-8900,,120-833,서울특별시 서대문구 창천동 20-0025번지 ,,,아트레온 제7관,2013-03-07 9:57,I,59:59.0,,194649.344,450478.3522,영화상영관,영화상영관,19,유흥업소밀집지역,,,15,4,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20030820,일반상업지역
3120000,CDFF4220002003000008,2003-08-20,,3,폐업,3,폐업,2013-03-06,,,,02-364-8900,,120-833,서울특별시 서대문구 창천동 20-0025번지 ,,,아트레온 제8관,2013-03-07 9:57,I,59:59.0,,194649.344,450478.3522,영화상영관,영화상영관,19,유흥업소밀집지역,,,15,4,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20030820,일반상업지역
3120000,CDFF4220002003000009,2003-08-20,,3,폐업,3,폐업,2013-03-06,,,,02-364-8900,,120-833,서울특별시 서대문구 창천동 20-0025번지 ,,,아트레온 제9관,2013-03-07 9:58,I,59:59.0,,194649.344,450478.3522,영화상영관,영화상영관,19,유흥업소밀집지역,,,15,4,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20030820,일반상업지역
3120000,CDFF4220001989000001,1989-12-08,,3,폐업,3,폐업,2002-04-01,,,,,,120-809,서울특별시 서대문구 대현동 104-5번지 6층 ,"서울특별시 서대문구 신촌역로 7  (대현동,6층)",,신촌아트홀,2003-02-07 11:05,I,59:59.0,,194855.9109,450573.6904,영화상영관,영화상영관,0,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,19891208,
3120000,CDFF4220001990000001,1990-06-08,,3,폐업,3,폐업,2001-11-10,,,,,,120-809,서울특별시 서대문구 대현동 101-17번지 25 (5층) ,"서울특별시 서대문구 신촌로 155  (대현동,25 (5층))",,이화예술극장 2관,2003-02-07 11:05,I,59:59.0,,194929.7508,450514.6909,영화상영관,영화상영관,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,19900608,
3120000,CDFF4220001987000001,1987-09-26,,3,폐업,3,폐업,2001-03-15,,,,,,120-803,서울특별시 서대문구 남가좌동 158-11번지 (지층) ,,,모래내비디오소극장,2003-02-07 11:05,I,59:59.0,,,,영화상영관,영화상영관,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,19870926,
3120000,CDFF4220001958000001,1958-01-21,,3,폐업,3,폐업,2000-11-01,,,,,,120-833,서울특별시 서대문구 창천동 20-25번지 ,서울특별시 서대문구 신촌로 129  (창천동),,신영극장,2003-02-07 11:05,I,59:59.0,,194649.344,450478.3522,영화상영관,영화상영관,,,,0,,,,,,,,,,,,,,,,,,,,,,,,19580121,
3120000,CDFF4220002013000002,2013-06-18,,1,영업/정상,13,영업중,,,,,02-373-2995,,,서울특별시 서대문구 창천동 20-25,"서울특별시 서대문구 신촌로 129, 3층 (창천동, 아트레온)",3780,CGV신촌아트레온 2관,2025-04-21 15:49,U,03:00.0,,194649.344,450478.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120000,CDFF4220002013000004,2013-06-18,,1,영업/정상,13,영업중,,,,,02-373-2995,,,서울특별시 서대문구 창천동 20-25,"서울특별시 서대문구 신촌로 129, 3층 (창천동, 아트레온)",3780,CGV신촌아트레온 4관,2025-04-21 15:49,U,03:00.0,,194649.344,450478.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120000,CDFF4220002013000003,2013-06-18,,1,영업/정상,13,영업중,,,,,02-373-2995,,,서울특별시 서대문구 창천동 20-25,"서울특별시 서대문구 신촌로 129, 3층 (창천동, 아트레온)",3780,CGV신촌아트레온 3관,2025-04-21 15:49,U,03:00.0,,194649.344,450478.3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120000,CDFF4220002006000006,2006-09-15,,1,영업/정상,13,영업중,,,,,02-3147-3806,,,서울특별시 서대문구 신촌동 74-12 ,서울특별시 서대문구 신촌역로 30 (신촌동),,메가박스중앙(주)신촌지점 6관,2025-02-17 13:18,U,40:00.0,,194798.4584,450837.0517,영화상영관,영화상영관,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20060915,
3120000,CDFF4220002006000007,2006-09-15,,1,영업/정상,13,영업중,,,,,02-3147-3806,,,서울특별시 서대문구 신촌동 74-12 5층 ,"서울특별시 서대문구 신촌역로 30 (신촌동,5층)",,메가박스중앙(주)신촌지점 7관,2025-02-17 13:18,U,40:00.0,,194798.4584,450837.0517,영화상영관,영화상영관,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20060915,
3120000,CDFF4220002006000008,2006-09-15,,1,영업/정상,13,영업중,,,,,02-3147-3806,,,서울특별시 서대문구 신촌동 74-12 5층 ,"서울특별시 서대문구 신촌역로 30 (신촌동,5층)",,메가박스중앙(주)신촌지점 8관,2025-02-17 13:18,U,40:00.0,,194798.4584,450837.0517,영화상영관,영화상영관,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20060915,
3120000,CDFF4220002008000001,2008-07-18,,1,영업/정상,13,영업중,,,,,02-363-2537,,,서울특별시 서대문구 대신동 85 외 6필지 하니솔빌딩 A동 지하1층 ,"서울특별시 서대문구 성산로 527, B1층 (대신동, 하늬솔빌딩)",3721,필름포럼 1관,2022-03-30 17:02,U,40:00.0,,195028.4006,451317.9095,영화상영관,영화상영관,,,,,5,2,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20080718,일반주거지역
3120000,CDFF4220002008000002,2008-07-18,,1,영업/정상,13,영업중,,,,,02-363-2537,,,서울특별시 서대문구 대신동 85 하늬솔빌딩 ,"서울특별시 서대문구 성산로 527, 하늬솔빌딩 A동 B1층 (대신동)",3721,필름포럼 2관,2022-03-30 18:03,U,40:00.0,,195028.4006,451317.9095,영화상영관,영화상영관,7,,,0,5,2,문화시설,0,0,0,0,,,,,,,,,,,,0,,,영화관,,20080718,일반주거지역
3120000,CDFF4220002008000003,2008-07-31,,1,영업/정상,13,영업중,,,,,070-7017-6601,,,"서울특별시 서대문구 대현동 11-1번지 이화캠퍼스복합단지 지하 4,5층 ","서울특별시 서대문구 이화여대길 52 (대현동,이화캠퍼스복합단지 지하 4,5층)",,아트하우스 모모-이화?KB 시네마 1관,2015-09-03 14:05,I,59:59.0,,195287.7664,451143.7893,영화상영관,영화상영관,7,,,,1,6,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20080731,일반주거지역
3120000,CDFF4220002008000004,2008-07-31,,1,영업/정상,13,영업중,,,,,070-7017-6522,,,"서울특별시 서대문구 대현동 11-1번지 이화캠퍼스복합단지 지하 4,5층 ","서울특별시 서대문구 이화여대길 52 (대현동,이화캠퍼스복합단지 지하 4,5층)",,아트하우스 모모-이화?KB 시네마 2관,2014-12-01 11:59,I,59:59.0,,195287.7664,451143.7893,영화상영관,영화상영관,7,,,,1,6,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20080731,일반주거지역
3120000,CDFF4220002006000001,2006-09-15,,1,영업/정상,13,영업중,,,,,02-3147-3806,,,서울특별시 서대문구 신촌동 74-12 5층 ,"서울특별시 서대문구 신촌역로 30, 5층 (신촌동)",3765,메가박스중앙(주)신촌지점 COMFORT 1관,2025-02-17 13:17,U,40:00.0,,194798.4584,450837.0517,영화상영관,영화상영관,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20060915,
3120000,CDFF4220002006000002,2006-09-15,,1,영업/정상,13,영업중,,,,,02-3147-3806,,,서울특별시 서대문구 신촌동 74-12 5층 ,"서울특별시 서대문구 신촌역로 30 (신촌동,5층)",,메가박스중앙(주)신촌지점 2관,2025-02-17 13:17,U,40:00.0,,194798.4584,450837.0517,영화상영관,영화상영관,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20060915,
3120000,CDFF4220002006000003,2006-09-15,,1,영업/정상,13,영업중,,,,,02-3147-3806,,,서울특별시 서대문구 신촌동 74-12 5층 ,"서울특별시 서대문구 신촌역로 30 (신촌동,5층)",,메가박스중앙(주) 신촌지점 3관,2025-02-17 13:17,U,40:00.0,,194798.4584,450837.0517,영화상영관,영화상영관,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20060915,
3120000,CDFF4220002006000004,2006-09-15,,1,영업/정상,13,영업중,,,,,02-3147-3806,,,서울특별시 서대문구 신촌동 74-12 5층 ,"서울특별시 서대문구 신촌역로 30 (신촌동,5층)",,메가박스중앙(주)신촌지점 COMFORT 4관,2025-02-17 13:18,U,40:00.0,,194798.4584,450837.0517,영화상영관,영화상영관,,,,,,,문화시설,,,,,,,,,,,,,,,,,,,영화관,,20060915,
